First Name,Last Name,Gender,Age,City,State,Region,Order ID,Quantity of Goods,Price per Item,Order Date,Total Price,Payment Method,Payment ID,Category of Good,Name of Good,Rating of Good,Quantity of Reviews,Carrier,Shipment Date,Shipment Status,% of Discount,Discount Reason,Effective Price,Delivery Speed,Customer Type,Return Status,Last Purchase Date,Promo Code Used,Shipping Cost,City and State
Deborah,Jones,Non-binary,50,Hampton,Virginia,North,b40af42b-56ee-42e3-9caf-589f9f687da0,4,437.93,11/03/2022,1751.72,Card,695388b5-f1d0-4ec8-83bf-dee11cb07539,Toys,Board Game,1.527976264940477,56,UPS,08/09/2024,Cancelled,10,Coupon,1446.75,Same Day,New,No,31/05/2024,Yes,451.53,"Hampton, Virginia"
Thomas,Boyle,Female,40,Cambridge,Massachusetts,East,3f966aa2-3f10-4178-8c38-db71914c65c3,1,98.27,17/04/2023,98.27,Online,0d0dc34a-df07-44f0-95c6-dbddc56c5aa1,Electronics,Drone,4.028354980009399,24,UPS,29/09/2023,Delivered,20,Seasonal Sale,52.68,Standard,Returning,No,07/08/2024,Yes,280.25,"Cambridge, Massachusetts"
Austin,Fernandez,Non-binary,54,Miami,Florida,West,2fb82c5a-5535-4589-9d16-30ffd5347860,3,464.3,01/11/2023,1392.9,Online,0a5b3b40-b092-4b3b-980f-47f5aca78840,Toys,Kite,3.4551951622899915,89,UPS,18/11/2023,Delivered,20,Seasonal Sale,1289.41,Standard,Returning,Yes,15/04/2024,No,504.23,"Miami, Florida"
Daniel,Clark,Female,67,Alexandria,Virginia,West,33402b9b-6ee3-4328-b225-9e8e24676bbf,4,348.16,21/12/2023,1392.64,Cash,b94950c2-c765-4f16-aa18-fe1f4bc72c6b,Sports,Shoes,1.018969380337736,162,DHL,21/02/2024,Delivered,20,Seasonal Sale,1148.51,Standard,VIP,Yes,24/05/2024,Yes,697.64,"Alexandria, Virginia"
Timothy,Hobbs,Male,42,Pittsburgh,Pennsylvania,West,5b66bae6-3cf7-4335-a17a-f419b47d52da,7,230.73,30/04/2023,1615.11,Card,81795bfa-6ab3-47fe-ac21-a33913082d29,Books,Memoir,3.1928431419206857,184,UPS,27/07/2024,Delivered,25,Clearance Sale,1349.59,Standard,New,No,25/01/2024,No,1053.07,"Pittsburgh, Pennsylvania"
Angela,Brown,Female,36,Jacksonville,Florida,South,a0e4f55f-13ef-4212-886c-840ceb645093,7,123.5,14/06/2023,864.5,Card,d106652f-9402-463c-8496-b97e995c6036,Sports,Tennis Racket,1.3567360525580192,275,UPS,13/10/2023,Delivered,15,Birthday,715.98,Same Day,VIP,No,29/10/2024,No,641.54,"Jacksonville, Florida"
Jason,Gamble,Male,26,New York City,New York,South,e8a4f109-be9e-414c-b28c-97d9c96bf99b,10,360.04,02/11/2024,3600.4,Online,fea9d6b8-c15f-4c64-b013-9274e793cd65,Furniture,Bed,3.5889080340637025,62,UPS,22/12/2024,Delivered,50,Employee Discount,1890.57,Same Day,VIP,Yes,17/02/2024,No,1097.45,"New York City, New York"
Katrina,Roberts,Male,22,Dayton,Ohio,South,ed7aaa8d-f63c-4998-b9d0-7d738c806921,4,326.53,14/03/2023,1306.12,Card,636c573a-dda3-4de4-8a1a-0f9d68a80ccd,Electronics,Speaker,3.733626048001432,70,DHL,22/07/2024,Returned,15,Birthday,849.76,Express,VIP,No,30/01/2024,No,800.96,"Dayton, Ohio"
Larry,Graves,Male,37,Asheville,North Carolina,West,b40bc657-94be-4be8-a65e-1f7adc45ff9f,1,226.62,19/02/2024,226.62,Card,0ef400a7-c6cd-4cdb-b327-eebf6a11f727,Sports,Football,3.8476414942419286,251,DHL,16/06/2024,Delivered,8,Discount Card,139.76,Express,Returning,No,10/05/2024,Yes,149.37,"Asheville, North Carolina"
Jason,Jones,Non-binary,69,Hampton,Virginia,East,b758dd71-976a-4ca4-954e-5439b29dc1a4,7,474.64,22/12/2023,3322.48,Cash,d8ea96ab-9b8a-495a-840b-6a32ad6abfd3,Sports,Tennis Racket,1.3567360525580192,454,DHL,13/09/2024,Delivered,20,Seasonal Sale,2935.41,Standard,VIP,No,13/03/2024,No,314.23,"Hampton, Virginia"
William,Rowland,Male,55,New York City,New York,East,f3966684-649f-41ea-8678-3f814d39b186,2,86.81,30/12/2023,173.62,Card,44833398-9607-43b5-b7f1-d3fe565d5a6b,Clothing,Socks,4.165264545266613,483,DHL,16/11/2024,Cancelled,25,Clearance Sale,153.93,Standard,Returning,Yes,19/12/2024,No,229.97,"New York City, New York"
Debbie,Russell,Male,43,Orlando,Florida,North,c4214561-de1a-44ee-8cf0-768044e3c0ba,5,478.87,10/01/2023,2394.35,Online,8c3affb6-26dc-4dee-b730-9d59ad4557bb,Sports,Helmet,2.4676101390617213,319,FedEx,26/05/2024,Delivered,50,Employee Discount,1652.34,Same Day,Returning,Yes,12/06/2024,No,563.88,"Orlando, Florida"
Pamela,Thomas,Non-binary,58,Scottsdale,Arizona,South,d410875b-c277-49b6-b17f-1f3164b4865c,6,302.9,13/06/2024,1817.4,Card,bb706e5a-2608-4a1b-b60e-6f72b825a22f,Electronics,Speaker,3.733626048001432,166,FedEx,28/07/2024,Returned,10,Coupon,940.87,Express,New,Yes,27/10/2024,Yes,295.67,"Scottsdale, Arizona"
Gary,Murphy,Female,30,Mesa,Arizona,South,a790ce7b-4d31-46f1-9603-04b89d2779ca,7,53.58,13/11/2022,375.06,Cash,e70248f2-d48a-44a3-8a39-4534d6804675,Clothing,Jacket,3.043438833514428,361,DHL,02/10/2024,Delivered,10,Coupon,292.43,Express,New,No,02/03/2024,Yes,880.21,"Mesa, Arizona"
Mark,Johnson,Male,49,Bellevue,Washington,South,8eaac6a8-1af8-45a7-9c64-6803b267c4a2,6,75.39,28/11/2024,452.34,Online,0199651b-33b7-431f-9f11-e789b8f6a9f7,Books,Dictionary,3.263810925998982,362,FedEx,16/12/2024,In Transit,25,Clearance Sale,256.88,Same Day,New,No,12/05/2024,Yes,1065.69,"Bellevue, Washington"
Amy,Jensen,Non-binary,19,Winston-Salem,North Carolina,East,b1383b4d-b02d-4903-92f2-edd4344d5599,9,198.97,12/03/2024,1790.73,Online,fcc6fd00-4a19-4118-8f8c-4bdf0765402f,Beauty,Serum,4.744289904071174,427,DHL,17/09/2024,Delivered,10,Coupon,1374.56,Same Day,New,Yes,07/04/2024,Yes,1423.22,"Winston-Salem, North Carolina"
Walter,Gonzalez,Female,46,Cincinnati,Ohio,West,5911e15e-12ef-4cc4-a68a-0b3c0b78c474,6,153.8,17/03/2023,922.8,Online,0880f268-89cd-443f-a6f0-0a690cf86c44,Electronics,Drone,4.028354980009399,317,FedEx,25/04/2023,Delivered,15,Birthday,633.96,Standard,Returning,No,23/12/2024,No,1109.97,"Cincinnati, Ohio"
David,Hampton,Male,58,Pittsburgh,Pennsylvania,South,ea6e8c3a-dce9-4166-9f1f-0b03dab1b4a3,5,488.01,17/08/2023,2440.05,Online,629b0470-4632-42e1-b53c-4c8203c44644,Furniture,Stool,3.979287393046109,340,DHL,19/02/2024,Returned,20,Seasonal Sale,1855.66,Same Day,VIP,Yes,05/03/2024,Yes,708.13,"Pittsburgh, Pennsylvania"
Molly,Osborn,Non-binary,20,Fresno,California,West,06bbc68f-3e76-4d1f-aa0e-95490b66ab54,1,462.31,20/04/2024,462.31,Card,482d293d-70ad-4d62-bf01-1a69c41538ef,Sports,Golf Club,1.4048897059195624,51,UPS,08/05/2024,Cancelled,15,Birthday,436.1,Standard,Returning,Yes,25/07/2024,No,90.27,"Fresno, California"
Gerald,Diaz,Male,65,Pittsburgh,Pennsylvania,West,cf4fc812-3fd9-4879-8ede-66b5583d7948,5,373.07,10/02/2023,1865.35,Online,3baa32f4-cd46-41b1-85a5-bcdee7b97561,Books,Textbook,4.691966374066066,410,FedEx,29/10/2024,Cancelled,10,Coupon,990.87,Standard,New,No,09/05/2024,No,587.87,"Pittsburgh, Pennsylvania"
Alexis,Smith,Non-binary,61,Tucson,Arizona,North,86255b5a-3646-4f25-af5a-8d0b6f81b8bd,7,393.02,23/08/2022,2751.14,Online,57176f3f-0737-4d11-b7d4-f8fbbfced56b,Sports,Yoga Mat,3.856949777685218,28,FedEx,18/03/2023,In Transit,15,Birthday,2183.3,Express,New,No,05/01/2024,No,579.41,"Tucson, Arizona"
Edward,Newton,Male,65,Bakersfield,California,South,538c9626-aed5-4712-b31d-186361ee54cb,4,173.88,20/04/2023,695.52,Online,e2a55ae5-30f1-4813-aad1-5e8c3e42ba97,Books,Journal,4.74730812579833,189,UPS,22/06/2023,Returned,25,Clearance Sale,423.78,Same Day,VIP,No,06/02/2024,Yes,787.29,"Bakersfield, California"
Jacob,Brennan,Non-binary,67,Scottsdale,Arizona,West,1979f97f-3af5-41f5-bf65-8e3c3bd4809e,8,196.31,20/02/2022,1570.48,Online,9ce198ad-d0a5-4380-8bde-f4d631f31206,Clothing,Socks,4.165264545266613,181,UPS,25/10/2022,Returned,50,Employee Discount,832.51,Standard,Returning,Yes,08/02/2024,No,602.05,"Scottsdale, Arizona"
Richard,Ellis,Non-binary,37,Jacksonville,Florida,North,9d750946-024b-4005-bccc-8b15d9edbf0b,1,400.29,18/08/2024,400.29,Card,eeb3c5e6-42b5-4ec5-9aec-f8f2cc83de1b,Beauty,Soap,4.367231110476332,235,UPS,04/01/2025,Delivered,10,Coupon,288.93,Same Day,Returning,Yes,18/04/2024,No,496.81,"Jacksonville, Florida"
Wendy,Martin,Male,52,Yonkers,New York,West,1a8bea20-6ad2-4fbc-8109-87e8a4b517b4,7,396.69,07/01/2023,2776.83,Online,89daf9e1-eb13-4391-a106-eaee915b8dfc,Toys,Yo-Yo,1.974620075041926,431,UPS,09/12/2024,In Transit,20,Seasonal Sale,2446.11,Standard,New,No,30/09/2024,No,804.95,"Yonkers, New York"
Timothy,Johnson,Female,50,Springfield,Illinois,East,56dbafb0-631a-4683-be66-fa899fc4a125,9,364.35,07/11/2023,3279.15,Card,cd850d72-5edc-4082-b121-e0c5b50265a7,Toys,Puzzle,3.0673727633647667,289,UPS,08/12/2024,Delivered,20,Seasonal Sale,3043.38,Same Day,Returning,No,10/01/2024,Yes,1492.59,"Springfield, Illinois"
Emily,Medina,Female,39,Buffalo,New York,East,8a28d834-24e2-4538-a0e7-d046d98407b3,7,192.56,18/05/2023,1347.92,Online,2fe6f399-369b-40d0-9f52-f82855a08bfa,Books,Memoir,3.1928431419206857,206,UPS,17/01/2024,In Transit,20,Seasonal Sale,1227.28,Same Day,New,No,27/06/2024,Yes,934.65,"Buffalo, New York"
Kaitlin,Wilson,Non-binary,32,Hialeah,Florida,East,20a570f9-a2df-4bc0-ae74-6cccd04898ec,6,362.72,05/12/2023,2176.32,Online,95bd4ab3-bab9-4c7f-b7fc-6f463dd349d2,Books,Textbook,4.691966374066066,164,UPS,23/09/2024,Returned,8,Discount Card,1788.5,Same Day,Returning,No,05/08/2024,Yes,834.57,"Hialeah, Florida"
Adriana,Li,Female,30,Corpus Christi,Texas,West,44febf3a-8944-4f75-814f-3297a6c20727,7,13.16,13/07/2023,92.12,Card,e0d890cb-364e-4963-9322-852e607c12aa,Furniture,Desk,2.3437617011037006,237,FedEx,25/07/2023,Cancelled,25,Clearance Sale,79.21,Express,VIP,No,23/08/2024,No,1383.53,"Corpus Christi, Texas"
Derek,Willis,Non-binary,49,Ithaca,New York,East,8d87d711-de9a-4a5b-b48f-05de0d0b48ae,2,333.61,28/06/2024,667.22,Online,681aba28-ff7d-4ea2-b222-84ff5245493f,Furniture,Cabinet,3.468320656899428,374,DHL,22/07/2024,Delivered,15,Birthday,510.56,Standard,New,No,18/07/2024,Yes,762.83,"Ithaca, New York"
Justin,Bates,Non-binary,43,New York City,New York,North,b22d1d3e-d1d4-42da-beb8-cb0cf1d98134,2,400.83,21/03/2022,801.66,Card,66eca051-8163-4388-8f39-c8020dea6c96,Electronics,Drone,4.028354980009399,426,FedEx,14/09/2024,Delivered,25,Clearance Sale,423.12,Express,Returning,Yes,30/01/2024,No,732.38,"New York City, New York"
Peter,Lopez,Male,20,Ithaca,New York,South,31accc2f-190f-465b-a0a5-6a03e1342fd2,6,437.38,06/10/2024,2624.28,Online,9c5f49bd-f45b-47a9-849c-84a816f6167a,Furniture,Stool,3.979287393046109,409,DHL,21/10/2024,Delivered,25,Clearance Sale,2371.82,Standard,Returning,No,08/06/2024,Yes,1146.25,"Ithaca, New York"
Kristina,Smith,Male,29,Waterloo,Iowa,South,81096adb-e338-42d1-b3a3-62a748a6b317,9,231.96,19/10/2022,2087.64,Card,dbfeafec-8c9f-47c9-9526-c57282c0191b,Clothing,Sweater,1.5488156051731417,461,DHL,20/11/2024,Delivered,15,Birthday,1161.15,Standard,Returning,No,16/10/2024,Yes,1121.57,"Waterloo, Iowa"
Betty,Simmons,Male,56,Joliet,Illinois,West,5a23d7a5-6e59-48f0-97f2-f3b6dc2620a5,1,228.35,08/08/2022,228.35,Online,4140c4aa-cc11-4cd0-8d14-624061fffdf5,Toys,Kite,3.4551951622899915,292,FedEx,01/03/2023,Delivered,25,Clearance Sale,128.65,Express,New,Yes,18/08/2024,No,230.8,"Joliet, Illinois"
Zachary,Wiley,Female,42,Tallahassee,Florida,North,5b6b0ed2-8b79-4edc-98e1-aa0b91f8a4ff,4,173.84,22/01/2023,695.36,Online,654616a8-e1ef-471a-9181-b7e3f1527d48,Toys,Puzzle,3.0673727633647667,190,FedEx,23/09/2024,In Transit,10,Coupon,492.25,Standard,New,Yes,07/02/2024,No,90.33,"Tallahassee, Florida"
Stefanie,Owens,Male,46,Bellevue,Washington,East,48356bfc-9aea-49aa-a93b-d55f71b6e9ca,6,119.37,15/10/2022,716.22,Online,a7a2440e-bf85-46c7-8e09-a7fa5f08e75f,Beauty,Lotion,2.833312936774953,113,FedEx,22/10/2023,Delivered,15,Birthday,668.73,Standard,VIP,Yes,12/02/2024,No,376.84,"Bellevue, Washington"
Jason,Bates,Non-binary,54,Harrisburg,Pennsylvania,North,4e802881-ec3a-408c-a836-8fb71a86d687,7,250.53,10/02/2024,1753.71,Online,ca8fdb0e-4faa-4f74-9fa1-b01be7d17a59,Toys,Ball,3.939053635610707,126,FedEx,14/02/2024,Returned,20,Seasonal Sale,902.81,Standard,New,Yes,20/01/2024,Yes,1026.88,"Harrisburg, Pennsylvania"
William,Mitchell,Non-binary,58,Hialeah,Florida,West,9d50d5b6-f187-4e21-9937-2b44a253a933,1,458.25,03/09/2024,458.25,Online,1aaf127a-fe64-4b96-965b-edb5eb34162b,Beauty,Lipstick,3.5716249805401583,58,UPS,20/10/2024,Returned,25,Clearance Sale,255.8,Express,VIP,Yes,24/07/2024,Yes,986.27,"Hialeah, Florida"
Timothy,Roberts,Female,32,Dayton,Ohio,South,b9e97ebd-3b31-4895-b1f0-91b441425440,1,286.08,04/09/2024,286.08,Online,f769f024-516d-487a-a0eb-53a92afe792f,Toys,Board Game,1.527976264940477,175,FedEx,27/11/2024,Delivered,15,Birthday,165.21,Express,VIP,Yes,06/07/2024,No,1286.07,"Dayton, Ohio"
Gloria,Melton,Female,52,Joliet,Illinois,North,742f0b7b-8ef1-46b1-bf28-1d39e20b780c,7,342.78,15/01/2022,2399.46,Card,ba68613e-fcae-4edb-ac6d-c2c743e4f469,Books,Guide,3.501951096076984,150,UPS,30/01/2022,Returned,25,Clearance Sale,2123.52,Same Day,VIP,No,25/12/2024,No,619.39,"Joliet, Illinois"
Jason,Kaufman,Male,37,White Plains,New York,West,860ad437-210e-4f8b-b8ab-06450382a7de,1,198.31,06/02/2022,198.31,Card,eab66369-d295-4511-94c6-139677e5c85f,Clothing,Jeans,1.9154402728037343,475,UPS,03/03/2023,Returned,20,Seasonal Sale,146.57,Standard,Returning,Yes,04/01/2025,No,955.13,"White Plains, New York"
Zachary,Meadows,Male,53,Macon,Georgia,North,9dbb05a1-050f-45e5-ade7-54639c059395,2,412.51,02/04/2023,825.02,Cash,bacccbbe-3b62-4ea7-b546-2c24e53b6200,Clothing,Skirt,4.285491432630304,193,DHL,06/05/2023,Cancelled,50,Employee Discount,589.31,Standard,New,No,23/07/2024,Yes,153.58,"Macon, Georgia"
Rodney,Harris,Male,43,Columbus,Georgia,West,e66f388a-396a-413a-9c5c-00a46ec85560,3,433.64,18/05/2023,1300.92,Online,a7b1e4cf-a406-4697-b6d5-828a1031316a,Books,Guide,3.501951096076984,203,UPS,21/09/2024,Returned,15,Birthday,746.86,Same Day,VIP,Yes,12/11/2024,Yes,1441.91,"Columbus, Georgia"
Barry,Ryan,Male,55,Springfield,Illinois,South,899c8ca9-1c92-453a-a6d5-80cf015205a6,1,24.59,11/02/2023,24.59,Card,8d0c2254-1855-4fac-b214-68880c328309,Clothing,Hat,3.101649914776568,439,UPS,02/09/2024,Cancelled,8,Discount Card,17.18,Express,New,Yes,04/08/2024,Yes,1108.3,"Springfield, Illinois"
Lindsey,Romero,Female,38,Sioux City,Iowa,West,a2d75504-942c-490d-b39a-76ae18badde0,10,233.06,16/11/2023,2330.6,Card,2e112d10-abe7-4660-b4ee-685003136a36,Books,Novel,3.228675823343361,340,UPS,06/02/2024,Cancelled,8,Discount Card,1302.81,Same Day,Returning,Yes,25/09/2024,No,589.23,"Sioux City, Iowa"
Derrick,Garcia,Non-binary,66,Fresno,California,North,f0b28cd8-c5f8-42a9-a5ae-4b6ea5a623a0,1,221.67,13/01/2024,221.67,Online,2419e221-25e1-45a3-b0d5-120cb1e60df3,Electronics,TV,3.66433283504652,235,UPS,14/07/2024,Delivered,8,Discount Card,208.02,Express,New,Yes,31/03/2024,Yes,647.99,"Fresno, California"
Jose,Coleman,Female,40,Asheville,North Carolina,West,2c442d90-c8b9-446a-9cb7-b6dbfc31ad93,4,156.28,04/02/2024,625.12,Cash,93972a7e-5ab0-48d6-9888-bdeecfb65ebf,Furniture,Shelf,4.430551946980732,402,DHL,05/07/2024,Cancelled,50,Employee Discount,351.88,Express,VIP,No,30/01/2024,No,1289.69,"Asheville, North Carolina"
Christy,Peck,Female,48,Newton,Massachusetts,East,1549980d-fb7c-4649-8fe1-45d3f20ee110,6,287.87,22/02/2024,1727.22,Card,acbc1d58-676c-4ad8-acdd-0eb81a36aaa0,Clothing,Sweater,1.5488156051731417,241,UPS,23/09/2024,Cancelled,50,Employee Discount,1227.36,Same Day,VIP,Yes,03/11/2024,No,1373.95,"Newton, Massachusetts"
Kevin,Oneal,Male,55,Dubuque,Iowa,West,04fad38c-9226-44a9-83d9-01fe1d5a290c,1,35.82,02/04/2022,35.82,Card,01796390-92d4-4e1e-a980-fc44caf4fe78,Beauty,Conditioner,1.4518009504674676,146,UPS,10/09/2022,Cancelled,8,Discount Card,25.16,Standard,New,No,28/02/2024,No,1353.17,"Dubuque, Iowa"
Shelley,Smith,Male,56,Pueblo,Colorado,East,e07202f5-5d1c-4be5-8543-4b8ee536356b,10,160.73,05/06/2024,1607.3,Online,0afc56e2-d2ac-41ad-846c-41fddbf29160,Clothing,Shirt,4.178292767916446,457,FedEx,19/12/2024,Returned,50,Employee Discount,1189.72,Express,Returning,Yes,13/05/2024,No,700.09,"Pueblo, Colorado"
Deanna,Harrison,Non-binary,49,Bellevue,Washington,East,c48e16c8-30a3-4ae5-8086-e27e78844275,2,226.17,11/11/2023,452.34,Card,eab59f3f-027e-4fab-9f5c-b2b670653028,Books,Biography,1.4628526313091756,225,FedEx,27/10/2024,Returned,25,Clearance Sale,414.43,Same Day,Returning,No,09/03/2024,Yes,126.79,"Bellevue, Washington"
Lauren,Walters,Non-binary,25,Kent,Washington,West,5a1466cf-af01-4a60-9bf6-8d481f07c664,10,480.14,02/08/2024,4801.4,Online,9d5446a8-9cbd-4356-a478-a85b40f9d536,Books,Biography,1.4628526313091756,445,FedEx,28/09/2024,Cancelled,50,Employee Discount,3517.51,Same Day,Returning,Yes,26/10/2024,Yes,1082.8,"Kent, Washington"
Brooke,Lang,Male,70,Durham,North Carolina,South,5665b1c6-33ed-453e-84da-1e8750b8cb85,5,368.58,23/08/2023,1842.9,Online,b2f80eeb-ec14-46b0-b1c8-93a355b9dafc,Sports,Gloves,2.6605491140500352,198,DHL,14/09/2024,In Transit,10,Coupon,1042.9,Express,New,No,26/04/2024,Yes,819.61,"Durham, North Carolina"
Jacqueline,Davis,Male,67,Youngstown,Ohio,East,1c3f7e9b-2a61-4c6b-894b-effccb1c0c85,2,158.09,23/08/2022,316.18,Card,895e2d79-939f-4855-86d7-8ef51286807c,Clothing,Hat,3.101649914776568,216,DHL,28/04/2024,Returned,10,Coupon,266.76,Express,New,No,10/03/2024,Yes,356.49,"Youngstown, Ohio"
Lawrence,Davis,Male,20,Arlington,Texas,North,8bfd2da6-58a7-4eae-adb7-daa80e78bafd,2,184.27,04/01/2023,368.54,Card,7c1c9f8c-be1e-4948-ac5e-41ca5638828f,Sports,Gloves,2.6605491140500352,82,FedEx,01/01/2025,Cancelled,15,Birthday,233.25,Standard,Returning,Yes,05/05/2024,Yes,1361.95,"Arlington, Texas"
Reginald,Cole,Non-binary,58,Miami,Florida,South,0193729f-fdd7-49e2-a7f1-8e0694eff5ff,8,56.3,01/03/2022,450.4,Online,bf6005ba-37d0-4168-892d-1612d13abc77,Electronics,Gaming Console,3.628097504081727,426,FedEx,31/08/2022,Cancelled,20,Seasonal Sale,379.6,Express,New,Yes,14/08/2024,Yes,789.71,"Miami, Florida"
Joseph,Rodriguez,Female,24,Tucson,Arizona,North,af8c47da-b4ae-4e37-9eeb-b5f5a7f3fd38,4,354.23,22/09/2024,1416.92,Online,828b4e5e-be21-4384-9a0b-d5ea053c5b8a,Clothing,T-Shirt,3.6771784992571033,443,FedEx,02/12/2024,Delivered,25,Clearance Sale,1115.54,Standard,Returning,No,03/07/2024,Yes,646.26,"Tucson, Arizona"
William,Rogers,Male,47,Raleigh,North Carolina,South,d941d0c6-0147-49be-b214-927907b5e582,10,140.78,27/02/2022,1407.8,Cash,34a2d7e5-cde6-48d3-b6e7-a58f50d8c0db,Books,Textbook,4.691966374066066,294,DHL,04/04/2023,Delivered,20,Seasonal Sale,1204.65,Same Day,Returning,No,19/08/2024,Yes,1024.6,"Raleigh, North Carolina"
Thomas,Diaz,Female,56,Colorado Springs,Colorado,West,db266bc3-aabe-4c36-965f-c573e722eda9,3,312.4,24/10/2024,937.2,Cash,5e0b9ab1-1027-41b6-a671-5a52ee7f3907,Electronics,Smartphone,4.569364941365301,19,DHL,14/12/2024,Returned,20,Seasonal Sale,685.94,Standard,New,Yes,16/05/2024,No,893.87,"Colorado Springs, Colorado"
Jody,Gross,Female,51,Alexandria,Virginia,North,b1a10912-cd94-44a7-a37d-08bb709fb820,10,133.06,29/03/2024,1330.6,Online,dcc783ee-e496-4d74-9756-e553da3198e0,Sports,Basketball,4.439397324031492,414,DHL,11/09/2024,Delivered,15,Birthday,689.25,Same Day,VIP,Yes,12/10/2024,Yes,1017.13,"Alexandria, Virginia"
Amanda,Smith,Male,69,Columbus,Georgia,East,e548ab70-4bde-42aa-8b85-cffb9ff3d48d,3,18.73,13/04/2023,56.19,Card,4b819f74-448a-4f6c-9b1a-e1c9f027c30f,Beauty,Nail Polish,4.477453030757431,362,DHL,05/10/2023,In Transit,20,Seasonal Sale,49.92,Same Day,Returning,No,16/02/2024,No,1119.45,"Columbus, Georgia"
Deborah,Mckay,Male,40,Cambridge,Massachusetts,East,d29c4dc6-aac7-49fd-bb60-1d288f4b9134,5,138.19,27/12/2022,690.95,Online,117a682e-f36e-417e-b75a-efa45c824f8c,Furniture,Cabinet,3.468320656899428,430,DHL,20/04/2024,Delivered,15,Birthday,607.62,Express,New,No,27/04/2024,No,208.06,"Cambridge, Massachusetts"
Joseph,Bass,Male,61,Charlottesville,Virginia,West,f0adb063-3c96-4318-8a7d-ca967f68e551,3,457.1,30/06/2024,1371.3,Card,f2943949-e766-48f2-bb5f-e88c07769320,Toys,Doll,3.127781421165114,397,FedEx,25/08/2024,Returned,50,Employee Discount,1289.16,Same Day,VIP,No,31/08/2024,No,1359.07,"Charlottesville, Virginia"
Robert,Smith,Male,19,Brockton,Massachusetts,South,26b7fec0-5b45-426d-8a24-eba546a674d1,10,390.51,27/02/2022,3905.1,Card,c627617a-eda2-46b9-b274-859e722f3f8b,Beauty,Soap,4.367231110476332,417,UPS,16/02/2023,Cancelled,20,Seasonal Sale,2398.12,Same Day,VIP,Yes,19/04/2024,Yes,927.05,"Brockton, Massachusetts"
Henry,Campbell,Male,33,Lorain,Ohio,North,a50826d8-90db-4386-b96f-4b54314adc8a,3,455.1,13/06/2022,1365.3,Online,93b93133-6eba-4e77-a4f0-de06a2e0af3a,Beauty,Soap,4.367231110476332,299,FedEx,30/05/2023,Delivered,10,Coupon,898.5,Standard,Returning,No,11/08/2024,No,1460.74,"Lorain, Ohio"
Joseph,Burton,Non-binary,55,Scottsdale,Arizona,South,094695c7-12d3-4e75-a18a-916fbfc76fdb,8,147.66,09/05/2022,1181.28,Online,1b6d71b4-5b69-4de5-89dc-f0a0aad9ad25,Beauty,Lipstick,3.5716249805401583,15,DHL,10/07/2023,In Transit,50,Employee Discount,1033.62,Same Day,VIP,No,11/10/2024,Yes,1312.15,"Scottsdale, Arizona"
Lori,Lucas,Non-binary,21,Seattle,Washington,East,269a68fa-b33d-49d9-b3d0-06d090cd596b,3,157.62,25/10/2023,472.86,Online,3978ff53-b1ab-4e66-aac8-4002764187db,Sports,Bat,3.904254330162452,252,UPS,02/01/2025,Delivered,20,Seasonal Sale,256.29,Express,VIP,No,08/10/2024,Yes,1206.47,"Seattle, Washington"
Kimberly,Morgan,Male,60,Everett,Washington,West,9ace58e1-759f-4a8a-92df-234948f628b9,10,238.93,10/09/2024,2389.3,Online,7c85f6ad-1f61-45c8-b133-e9151624f1ca,Sports,Shoes,1.018969380337736,493,UPS,24/09/2024,Cancelled,50,Employee Discount,1868.19,Standard,New,Yes,13/08/2024,No,741.85,"Everett, Washington"
Samuel,Johnson,Female,21,Tucson,Arizona,East,87f6bf54-6801-43d3-b3ae-ac59e3c92a7c,3,53.49,19/08/2022,160.47,Card,625df212-9a05-4a08-9164-e2c9716e71a9,Books,Cookbook,3.1682762440519,475,FedEx,29/06/2024,In Transit,15,Birthday,147.99,Standard,VIP,No,21/06/2024,Yes,1184.5,"Tucson, Arizona"
Mary,Key,Non-binary,24,Springfield,Illinois,West,d88703a7-9b85-455c-976a-0216ecb5f11f,9,93.11,27/03/2023,837.99,Online,3020513b-8f91-4843-95ee-5422756719db,Books,Comic,3.513902321965803,28,FedEx,09/01/2025,In Transit,20,Seasonal Sale,541.17,Standard,Returning,No,14/07/2024,No,482.26,"Springfield, Illinois"
Charles,Roy,Female,51,Houston,Texas,North,3f12a9ed-b80d-473f-8ce5-24c7aa3f3025,9,197.36,22/07/2024,1776.24,Cash,cca088a8-fcdd-44f5-88ae-8f4f6ee1e547,Sports,Yoga Mat,3.856949777685218,226,FedEx,02/08/2024,Cancelled,50,Employee Discount,1074.09,Express,Returning,Yes,28/09/2024,Yes,50.66,"Houston, Texas"
Christine,Powers,Male,63,Columbus,Georgia,South,c4a1cd90-5af3-45ec-a20d-df9a3fdc2c92,4,404.33,20/04/2022,1617.32,Cash,60b7f843-b45b-4a36-8f2f-6acbb46447cf,Electronics,Gaming Console,3.628097504081727,328,FedEx,10/07/2022,Delivered,25,Clearance Sale,944.51,Standard,Returning,Yes,16/08/2024,Yes,906.37,"Columbus, Georgia"
David,Miller,Non-binary,64,Pittsburgh,Pennsylvania,North,84e1cfd8-eb7f-4d4e-af8d-538ac6d2720d,3,192.69,24/12/2022,578.07,Online,c035b4a5-ec4c-41fd-b8e5-7d86c941c161,Furniture,Table,1.402967040887715,433,DHL,11/03/2024,Cancelled,15,Birthday,321.87,Standard,Returning,Yes,05/01/2024,Yes,1438.59,"Pittsburgh, Pennsylvania"
